Wall time,Step,Value
1649101891.9154866,99,2.340359926223755
1649102331.8666124,199,0.9369381070137024
1649102767.0469291,299,0.7661961317062378
1649103204.9806287,399,0.7429723143577576
1649103639.054036,499,0.6455921530723572
1649104076.2898476,599,0.6344533562660217
1649104510.5927591,699,0.7020504474639893
1649104948.6809545,799,0.6442333459854126
1649105381.4032693,899,0.5805879831314087
1649105818.8499773,999,0.5542027950286865
1649106252.0130036,1099,0.5577673316001892
1649106689.726478,1199,0.5264146327972412
1649107125.0029721,1299,0.5389463901519775
1649107562.8437495,1399,0.5557792782783508
1649107995.2480273,1499,0.49613577127456665
1649108433.4106402,1599,0.492579847574234
1649108867.1560695,1699,0.5610527396202087
1649109304.6458805,1799,0.5121660232543945
1649109737.476087,1899,0.4891439378261566
1649110176.5724776,1999,0.5638777017593384
1649110608.6738603,2099,0.5498594641685486
1649111047.1085968,2199,0.42331939935684204
1649111480.4272652,2299,0.47197580337524414
1649111918.2118666,2399,0.40325844287872314
1649112352.2139792,2499,0.40091782808303833
1649112790.552155,2599,0.4533432722091675
1649113225.189527,2699,0.443164199590683
1649113665.3747802,2799,0.4811837375164032
1649114100.5144048,2899,0.4256123900413513
1649114541.2211046,2999,0.36465951800346375
1649114976.7265263,3099,0.4432193636894226
1649115416.8436663,3199,0.4768087863922119
1649115854.0996518,3299,0.41913554072380066
1649116295.2289925,3399,0.4273969531059265
1649116731.834105,3499,0.47149649262428284
1649117171.3958423,3599,0.39374566078186035
1649117606.930252,3699,0.44058308005332947
1649118046.707841,3799,0.40602633357048035
1649118482.902424,3899,0.3580736815929413
1649118923.3696458,3999,0.4112677574157715
1649119358.413519,4099,0.3824193477630615
1649119797.9795759,4199,0.4109507203102112
1649120232.0587473,4299,0.3978249728679657
1649120671.7894237,4399,0.3812916576862335
1649121106.1359894,4499,0.3974318206310272
1649121546.3423822,4599,0.34771814942359924
1649121980.7989395,4699,0.423988401889801
1649122420.8943574,4799,0.384594589471817
1649122854.9372518,4899,0.40087905526161194
1649123295.5493357,4999,0.34840506315231323
1649123730.9144676,5099,0.40599608421325684
1649124171.662759,5199,0.3685871660709381
1649124606.6660404,5299,0.39952024817466736
1649125044.9014664,5399,0.3572580814361572
1649125481.0609837,5499,0.4025965631008148
1649125920.9126613,5599,0.4157054126262665
1649126355.378454,5699,0.40390193462371826
1649126793.802139,5799,0.3844325840473175
1649127229.3013408,5899,0.42264124751091003
1649127669.259489,5999,0.33464187383651733
1649128103.6980941,6099,0.3471660614013672
1649128543.3692322,6199,0.3785697817802429
1649128977.837909,6299,0.36089828610420227
1649129419.7657933,6399,0.34255772829055786
1649129855.0267706,6499,0.38974013924598694
1649130294.7018144,6599,0.32861873507499695
1649130728.5190496,6699,0.3648201823234558
1649131169.2575102,6799,0.33516159653663635
1649131603.5039165,6899,0.34188008308410645
1649132042.6905816,6999,0.35062310099601746
1649132474.606899,7099,0.33106979727745056
1649132913.2664416,7199,0.4142311215400696
1649133347.696782,7299,0.3712713122367859
1649133787.5936952,7399,0.30920302867889404
1649134222.9209077,7499,0.35774457454681396
1649134664.114669,7599,0.37861889600753784
1649135098.185514,7699,0.355935275554657
1649135538.6183915,7799,0.36193493008613586
1649135974.6427188,7899,0.3965786099433899
1649136416.0244656,7999,0.39797040820121765
1649136851.1244607,8099,0.3082452714443207
1649137291.7986395,8199,0.34384167194366455
1649137728.851881,8299,0.3299948275089264
1649138170.4329805,8399,0.3414207398891449
1649138606.5805123,8499,0.37030354142189026
1649139047.4762778,8599,0.3362607955932617
1649139483.2956266,8699,0.3500785231590271
1649139923.7490096,8799,0.3078167140483856
1649140359.401215,8899,0.3500469923019409
1649140801.5338855,8999,0.32767239212989807
1649141239.0136065,9099,0.3178386092185974
1649141679.0970986,9199,0.32403838634490967
1649142115.1445758,9299,0.3101591169834137
1649142555.6369784,9399,0.3263538181781769
1649142992.292717,9499,0.3121141195297241
1649143432.1390994,9599,0.3457600176334381
1649143867.1674726,9699,0.3096541166305542
1649144307.4698796,9799,0.31523555517196655
1649144743.5063832,9899,0.3197809159755707
1649145184.3235748,9999,0.2979307770729065
1649145619.2877162,10099,0.32465851306915283
1649146061.1213357,10199,0.3045479357242584
1649146498.1516213,10299,0.31847038865089417
1649146939.6648362,10399,0.33432474732398987
1649147375.019993,10499,0.32261547446250916
1649147815.6432927,10599,0.32162538170814514
1649148250.6511304,10699,0.3219934105873108
1649148694.4138377,10799,0.3289753496646881
1649149130.1143534,10899,0.3120022714138031
1649149572.447255,10999,0.3331821858882904
1649150009.5133858,11099,0.2934951186180115
1649150451.0706341,11199,0.310111403465271
1649150888.0685692,11299,0.31331920623779297
1649151330.2180982,11399,0.340404212474823
1649151769.1109662,11499,0.32890814542770386
1649152211.1610427,11599,0.2926698923110962
1649152648.0479143,11699,0.35521984100341797
1649153090.6397731,11799,0.3569534718990326
1649153526.3928208,11899,0.31535887718200684
1649153969.1627488,11999,0.3781799376010895
1649154405.6679797,12099,0.320624440908432
1649154847.524077,12199,0.3257130980491638
1649155284.8142097,12299,0.360052227973938
1649155726.6988115,12399,0.31293225288391113
1649156163.117313,12499,0.30814486742019653
