Wall time,Step,Value
1649256542.2263706,99,0.2332468181848526
1649256999.9126985,199,0.24323239922523499
1649257453.6008217,299,0.1933285892009735
1649257911.285808,399,0.31206008791923523
1649258362.5672286,499,0.19037114083766937
1649258818.0266492,599,0.3086792230606079
1649259271.3655083,699,0.2073356956243515
1649259728.56981,799,0.22524553537368774
1649260182.694553,899,0.329759806394577
1649260640.3911085,999,0.22814446687698364
1649261090.5071256,1099,0.27279049158096313
1649261543.2981005,1199,0.1996990442276001
1649261991.3986323,1299,0.2932974100112915
1649262445.1300838,1399,0.3017387092113495
1649262894.0858161,1499,0.34181448817253113
1649263347.8333921,1599,0.28986382484436035
1649263795.5019684,1699,0.1923006772994995
1649264249.6915739,1799,0.3531595468521118
1649264698.2275853,1899,0.37743499875068665
1649265153.789122,1999,0.22118638455867767
1649265600.948937,2099,0.3046419620513916
1649266055.9841802,2199,0.2635226547718048
1649266505.2642772,2299,0.378299355506897
1649266959.3535655,2399,0.33032721281051636
1649267408.7954655,2499,0.34140780568122864
1649267864.3469267,2599,0.27979546785354614
1649268313.3064086,2699,0.2787989377975464
1649268768.127644,2799,0.33820655941963196
1649269216.979145,2899,0.2703908085823059
1649269671.442949,2999,0.4119489789009094
1649270121.2227266,3099,0.29352542757987976
1649270575.4427211,3199,0.3383978009223938
1649271023.980937,3299,0.294328510761261
1649271479.7299657,3399,0.28182360529899597
1649271930.7839594,3499,0.5506376028060913
1649272389.423261,3599,0.32055550813674927
1649272837.4600732,3699,0.31971919536590576
1649273293.1597733,3799,0.12810949981212616
1649273748.0406501,3899,0.271831214427948
1649274206.8131783,3999,0.3310215175151825
1649274662.2664125,4099,0.3242732286453247
1649275118.6138122,4199,0.4017750024795532
1649275572.046756,4299,0.24829961359500885
1649276026.496395,4399,0.4653492271900177
1649276474.3902283,4499,0.4596500098705292
1649276926.7454622,4599,0.1957685798406601
1649277375.1366456,4699,0.4053020179271698
1649277829.5538573,4799,0.18438439071178436
1649278276.9493244,4899,0.29802343249320984
1649278730.2413538,4999,0.17726440727710724
1649279179.5701203,5099,0.40093544125556946
1649279633.1040213,5199,0.34644532203674316
1649280083.1516945,5299,0.25506100058555603
1649280537.4029696,5399,0.28377240896224976
1649280985.5293486,5499,0.2990719974040985
1649281438.9533525,5599,0.3826389014720917
1649281889.1246226,5699,0.2863856554031372
1649282344.317653,5799,0.21471591293811798
1649282792.2110314,5899,0.38231009244918823
1649283247.2417252,5999,0.47798046469688416
1649283696.5264044,6099,0.3904835283756256
1649284152.465526,6199,0.4384617805480957
1649284607.2727273,6299,0.3778992295265198
1649285067.494142,6399,0.40345892310142517
1649285522.6035984,6499,0.4248422384262085
1649285981.9997277,6599,0.4180111885070801
1649286438.2639098,6699,0.37859198451042175
1649286898.5012622,6799,0.3478434979915619
1649287352.3997366,6899,0.4170205295085907
1649287813.698857,6999,0.19847291707992554
1649288270.0673077,7099,0.30313342809677124
1649288730.1119611,7199,0.43600451946258545
1649289181.2852647,7299,0.15066027641296387
1649289642.0326757,7399,0.3006193935871124
1649290097.9616485,7499,0.5811634659767151
