Wall time,Step,Value
1649190295.340784,99,2.221613645553589
1649190750.481504,199,0.978754997253418
1649191203.0579891,299,0.7668536305427551
1649191656.5701523,399,0.7473397850990295
1649192108.273274,499,0.6488765478134155
1649192562.2460887,599,0.6270872950553894
1649193014.5124934,699,0.6796956658363342
1649193469.3243334,799,0.6538390517234802
1649193919.6769128,899,0.5868149995803833
1649194374.198458,999,0.5489282608032227
1649194823.9666178,1099,0.5587438344955444
1649195277.9980392,1199,0.5138770937919617
1649195731.507367,1299,0.5242951512336731
1649196184.722845,1399,0.5513455271720886
1649196629.4552448,1499,0.5041407346725464
1649197079.758378,1599,0.48605477809906006
1649197524.9737155,1699,0.5569559335708618
1649197974.1540577,1799,0.5008986592292786
1649198418.06058,1899,0.4881346523761749
1649198868.2379992,1999,0.5469561815261841
1649199312.2044683,2099,0.5284764766693115
1649199763.0187614,2199,0.413754940032959
1649200208.1183655,2299,0.45429399609565735
1649200657.6644368,2399,0.39343732595443726
1649201103.0566185,2499,0.39167091250419617
1649201553.7637095,2599,0.44090691208839417
1649201998.0733252,2699,0.4385170638561249
1649202451.8259382,2799,0.46606630086898804
1649202900.767543,2899,0.41236236691474915
1649203354.216868,2999,0.3607126474380493
1649203804.344114,3099,0.435244619846344
1649204257.602334,3199,0.4651731848716736
1649204707.7747676,3299,0.4151643216609955
1649205161.6342666,3399,0.41884171962738037
1649205611.7976358,3499,0.4664075970649719
1649206065.2282245,3599,0.3849796950817108
1649206514.5667603,3699,0.4333527684211731
1649206966.8510773,3799,0.40066444873809814
1649207416.956595,3899,0.34885668754577637
1649207869.9408658,3999,0.39924970269203186
1649208319.8721025,4099,0.3736504018306732
1649208772.450975,4199,0.4106787443161011
1649209222.485017,4299,0.3905329704284668
1649209675.4537537,4399,0.37003225088119507
1649210125.3878715,4499,0.40145787596702576
1649210578.9393554,4599,0.336746484041214
1649211028.873848,4699,0.4194074273109436
1649211482.454438,4799,0.37518826127052307
1649211932.6338575,4899,0.39741724729537964
1649212386.5057392,4999,0.3393914997577667
1649212835.9139218,5099,0.39448562264442444
1649213289.2156727,5199,0.35994842648506165
1649213738.2680595,5299,0.39573436975479126
1649214190.0096047,5399,0.3503911793231964
1649214640.789894,5499,0.3901368975639343
1649215093.3801885,5599,0.41258153319358826
1649215544.1929357,5699,0.39047956466674805
1649215997.81199,5799,0.3784042000770569
1649216448.1191235,5899,0.42179974913597107
1649216899.3564796,5999,0.3319982588291168
1649217348.1730564,6099,0.34362438321113586
1649217799.8558683,6199,0.36738499999046326
1649218245.923302,6299,0.3515712320804596
1649218699.8838341,6399,0.3308054804801941
1649219148.5261865,6499,0.3910483419895172
1649219602.1438699,6599,0.31772294640541077
1649220053.1718981,6699,0.3492896854877472
1649220506.0439246,6799,0.33084458112716675
1649220954.1031065,6899,0.3345351815223694
1649221404.5126412,6999,0.3477834463119507
1649221850.6657846,7099,0.3248680830001831
1649222300.325855,7199,0.4034461975097656
1649222745.9677403,7299,0.36942827701568604
1649223195.3653698,7399,0.3028370141983032
1649223641.0928862,7499,0.3576517105102539
1649224093.8297102,7599,0.3713512420654297
1649224543.9548118,7699,0.35485315322875977
1649224997.0879729,7799,0.35562440752983093
1649225446.8396552,7899,0.39398878812789917
1649225900.2012846,7999,0.3924458920955658
1649226348.9033067,8099,0.3025132119655609
1649226803.8611608,8199,0.3338325023651123
1649227253.813406,8299,0.32621657848358154
1649227708.4075875,8399,0.3371865749359131
1649228159.212679,8499,0.362545371055603
1649228614.0248375,8599,0.3240842819213867
1649229064.5043962,8699,0.3404529094696045
1649229520.3647256,8799,0.3080521821975708
1649229970.7670624,8899,0.341035932302475
1649230425.3439682,8999,0.3258431553840637
1649230876.2022994,9099,0.3165491223335266
1649231330.3220916,9199,0.32047176361083984
1649231781.160893,9299,0.3022603690624237
1649232233.9838607,9399,0.31835225224494934
1649232684.3052127,9499,0.3073942959308624
1649233135.9088912,9599,0.33719930052757263
1649233584.7664523,9699,0.3039436638355255
1649234035.3928835,9799,0.3127884566783905
1649234489.400262,9899,0.31197884678840637
1649234945.774693,9999,0.29480835795402527
1649235397.2600129,10099,0.3148852586746216
1649235853.4800804,10199,0.29554274678230286
1649236305.3394282,10299,0.31467393040657043
1649236757.6604013,10399,0.3357755243778229
1649237207.7727323,10499,0.3118917942047119
1649237658.4775076,10599,0.31440848112106323
1649238104.3435035,10699,0.31862249970436096
1649238558.7406774,10799,0.3223431706428528
1649239006.4399283,10899,0.3051438629627228
1649239459.0323489,10999,0.3249615728855133
1649239908.9517653,11099,0.28987523913383484
1649240361.290739,11199,0.3007146120071411
1649240810.3376288,11299,0.31000950932502747
1649241263.538153,11399,0.3370334208011627
1649241715.1698306,11499,0.3229916989803314
1649242168.2149916,11599,0.2878175973892212
1649242618.4011364,11699,0.3492250442504883
1649243071.831061,11799,0.3485720157623291
1649243521.0318363,11899,0.3094624876976013
1649243975.054989,11999,0.3712630271911621
1649244421.8651042,12099,0.31199440360069275
1649244873.2362313,12199,0.3196021616458893
1649245320.540118,12299,0.3583240211009979
1649245770.5863297,12399,0.3068542778491974
1649246216.401338,12499,0.3011102080345154
