Wall time,Step,Value
1649046920.448071,99,2.342831611633301
1649047355.1077485,199,0.9560897350311279
1649047788.6566718,299,0.7864981889724731
1649048219.7226858,399,0.775717556476593
1649048651.910845,499,0.69209885597229
1649049084.9171565,599,0.6704458594322205
1649049519.3476062,699,0.716301679611206
1649049953.7101557,799,0.6655805110931396
1649050387.518605,899,0.611290693283081
1649050821.099178,999,0.5692291259765625
1649051255.618359,1099,0.5864090323448181
1649051691.33118,1199,0.5479556918144226
1649052125.8623416,1299,0.5646679401397705
1649052559.5825446,1399,0.5883412957191467
1649052994.3905628,1499,0.5302454233169556
1649053429.9632814,1599,0.5185455083847046
1649053864.3322968,1699,0.5862309336662292
1649054299.4138465,1799,0.535362720489502
1649054734.2880843,1899,0.5234139561653137
1649055169.4031427,1999,0.5676879286766052
1649055603.169851,2099,0.568768322467804
1649056037.526963,2199,0.44690993428230286
1649056476.320401,2299,0.4766367971897125
1649056915.9864645,2399,0.4225935935974121
1649057356.8483953,2499,0.4221735894680023
1649057795.051363,2599,0.46029889583587646
1649058231.2715044,2699,0.46152517199516296
1649058666.5332382,2799,0.5115392208099365
1649059099.587166,2899,0.4425460994243622
1649059532.3801398,2999,0.38794800639152527
1649059966.5285695,3099,0.46415048837661743
1649060398.45372,3199,0.49341511726379395
1649060833.079145,3299,0.4466906189918518
1649061268.548532,3399,0.44206371903419495
1649061703.1503916,3499,0.4869784414768219
1649062134.4731727,3599,0.4110052287578583
1649062569.067593,3699,0.4557962715625763
1649063003.0524092,3799,0.4313756227493286
1649063437.2552972,3899,0.37256646156311035
1649063872.0363536,3999,0.4216330051422119
1649064306.6968942,4099,0.3954414427280426
1649064741.8774014,4199,0.43760770559310913
1649065176.9730027,4299,0.4169394373893738
1649065611.6121569,4399,0.3984438478946686
1649066045.8251724,4499,0.4304825961589813
1649066481.3482842,4599,0.36219844222068787
1649066916.2684777,4699,0.43229180574417114
1649067350.9517045,4799,0.39654508233070374
1649067786.8318894,4899,0.4144160747528076
1649068223.4357216,4999,0.36077773571014404
1649068658.922487,5099,0.41920047998428345
1649069094.2571294,5199,0.3793906569480896
1649069529.1929364,5299,0.412677526473999
1649069963.5970438,5399,0.37250030040740967
1649070400.0147817,5499,0.4189794957637787
1649070834.393857,5599,0.4443310797214508
1649071270.2274258,5699,0.42901426553726196
1649071704.2115576,5799,0.3948107659816742
1649072141.153406,5899,0.4476056694984436
1649072575.6291757,5999,0.3517192006111145
1649073010.8094525,6099,0.35274702310562134
1649073446.003236,6199,0.3986278474330902
1649073880.277772,6299,0.3824135661125183
1649074317.3369362,6399,0.3547649085521698
1649074752.575612,6499,0.4055449068546295
1649075189.0149655,6599,0.33989500999450684
1649075624.813048,6699,0.3774736821651459
1649076060.2367923,6799,0.35164037346839905
1649076496.84705,6899,0.3598037362098694
1649076932.1742516,6999,0.36804741621017456
1649077366.7073581,7099,0.3443431854248047
1649077802.1926107,7199,0.4360867440700531
1649078237.8294346,7299,0.3847601115703583
1649078673.4568393,7399,0.325096994638443
1649079106.9235823,7499,0.3802841901779175
1649079540.3073692,7599,0.4023470878601074
1649079974.2060282,7699,0.3759240508079529
1649080409.4223351,7799,0.3779277205467224
1649080844.134949,7899,0.41632595658302307
1649081279.737087,7999,0.4201386570930481
1649081714.8305142,8099,0.3233717083930969
1649082151.3425703,8199,0.3581356108188629
1649082586.2968373,8299,0.34519654512405396
1649083024.3170865,8399,0.36190223693847656
1649083460.4541564,8499,0.3847416639328003
1649083895.6703672,8599,0.3434382677078247
1649084329.578249,8699,0.36840882897377014
1649084765.0756164,8799,0.32956311106681824
1649085200.6067417,8899,0.36388516426086426
1649085636.7173128,8999,0.3410387635231018
1649086072.4519327,9099,0.3304888904094696
1649086507.7217062,9199,0.3345194160938263
1649086943.0841208,9299,0.3215180039405823
1649087378.3652837,9399,0.3421672582626343
1649087814.236112,9499,0.3270370066165924
1649088249.0133612,9599,0.35971418023109436
1649088684.3106937,9699,0.326632022857666
1649089119.3062735,9799,0.3240111768245697
1649089556.1650996,9899,0.3350397050380707
1649089991.8427815,9999,0.31722667813301086
1649090426.1203375,10099,0.33365803956985474
1649090861.6310549,10199,0.3187321722507477
1649091296.993193,10299,0.33817458152770996
1649091732.1269653,10399,0.351357102394104
1649092166.77492,10499,0.33770307898521423
1649092600.9702618,10599,0.3361753821372986
1649093035.8686075,10699,0.33517390489578247
1649093471.064551,10799,0.3445965349674225
1649093906.0585403,10899,0.31955549120903015
1649094341.4761574,10999,0.3421831429004669
1649094776.1152353,11099,0.30590495467185974
1649095210.8269842,11199,0.32295966148376465
1649095644.9099963,11299,0.3311675786972046
1649096080.4926279,11399,0.354804664850235
1649096517.2864027,11499,0.3368125259876251
1649096952.6525717,11599,0.3125688433647156
1649097387.9502447,11699,0.3705076277256012
1649097822.8784266,11799,0.37254631519317627
1649098257.1579192,11899,0.32913339138031006
1649098692.7905052,11999,0.3913942873477936
1649099127.7757986,12099,0.3409806787967682
1649099562.627506,12199,0.34384405612945557
1649099997.969656,12299,0.3791060149669647
1649100433.2683752,12399,0.32508137822151184
1649100867.8189597,12499,0.3257078230381012
