Wall time,Step,Value
1648715566.1006587,99,2.3689956665039062
1648716028.768399,199,0.9482001066207886
1648716489.3951461,299,0.706498384475708
1648716953.7941957,399,0.6511679291725159
1648717417.071112,499,0.6919985413551331
1648717880.2823124,599,0.654636800289154
1648718344.8470113,699,0.6218632459640503
1648718810.2251167,799,0.5753746032714844
1648719273.8542552,899,0.5744035243988037
1648719737.6752844,999,0.6069418787956238
1648720200.0041683,1099,0.5451911687850952
1648720663.80641,1199,0.46460413932800293
1648721127.7105713,1299,0.4731706380844116
1648721593.105235,1399,0.44542789459228516
1648722054.4320588,1499,0.46665868163108826
1648722519.4189258,1599,0.5259341597557068
1648722983.1771655,1699,0.4699268341064453
1648723447.1082358,1799,0.5097512006759644
1648723909.927098,1899,0.4657242000102997
1648724375.3576732,1999,0.43103867769241333
1648724837.99789,2099,0.42841410636901855
1648725301.209322,2199,0.43062159419059753
1648725762.4672506,2299,0.43602076172828674
1648726226.2659376,2399,0.4304838180541992
1648726688.5075543,2499,0.4013102054595947
1648727150.36607,2599,0.44265273213386536
1648727613.2747784,2699,0.3236703872680664
1648728078.56928,2799,0.40886878967285156
1648728539.4429193,2899,0.4083174169063568
1648729003.4755497,2999,0.37959039211273193
1648729466.8820827,3099,0.41973817348480225
1648729931.2794144,3199,0.40968260169029236
1648730395.449312,3299,0.45975804328918457
1648730858.5761735,3399,0.3992500305175781
1648731322.1433587,3499,0.4065519869327545
1648731785.85615,3599,0.3669833540916443
1648732248.588387,3699,0.3522756099700928
1648732712.853803,3799,0.361438125371933
1648733175.6539776,3899,0.3343847990036011
1648733639.8642354,3999,0.3414248526096344
1648734103.5477977,4099,0.3820379078388214
1648734568.7387419,4199,0.39779961109161377
1648735031.0201964,4299,0.3769857585430145
1648735494.4180498,4399,0.36613044142723083
1648735956.125293,4499,0.40762025117874146
1648736418.392538,4599,0.37215545773506165
1648736880.0710394,4699,0.3681538999080658
1648737341.9536352,4799,0.3331410884857178
1648737803.2838457,4899,0.342876136302948
1648738265.9067256,4999,0.33820608258247375
1648738729.0974793,5099,0.3371220827102661
1648739193.3032136,5199,0.3393191993236542
1648739656.6085484,5299,0.35663601756095886
1648740123.7648134,5399,0.31424155831336975
1648740586.275756,5499,0.3335949182510376
1648741050.0323083,5599,0.34092602133750916
1648741511.9135733,5699,0.3232981562614441
1648741975.5271657,5799,0.37399399280548096
1648742438.1504753,5899,0.3638688623905182
1648742900.6197197,5999,0.33219507336616516
1648743363.515363,6099,0.3214707374572754
1648743827.0972512,6199,0.34323790669441223
1648744289.3086653,6299,0.33729249238967896
1648744752.7440937,6399,0.3531469404697418
1648745215.7140388,6499,0.2843579351902008
1648745678.6371703,6599,0.3297393321990967
1648746139.8635173,6699,0.3673307001590729
1648746603.014819,6799,0.34271422028541565
1648747065.8902526,6899,0.318490594625473
1648747530.524051,6999,0.30843988060951233
1648747993.4499116,7099,0.34992146492004395
1648748457.4745302,7199,0.29392367601394653
1648748919.3690395,7299,0.3525174856185913
